row_number,id_match,model,nickname,player,num_invalidos,num_valid_plays,avg_execution_time,win_status,old_raiting,old_RD,new_raiting,new_RD,appearance_order
17,6da6ed14-0664-11f0-b9e2-005056c00003,o3-mini,J20,x,0,5,17.117988139999987,1.0,1929.0749839319567,261.5998471139188,1961.7392583618948,259.72874122137495,1
3,0ce6e922-0667-11f0-86dd-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,J4,x,3,5,43.65023513999995,0.5,1818.8117474600604,282.5138571982404,1818.8117474600604,279.8062049585606,1
18,6da6ed14-0664-11f0-b9e2-005056c00003,google/gemini-2.0-flash-thinking-exp:free,J12,o,0,4,8.21076830000004,0.0,1846.2561132144056,258.85623822719225,1816.0442645147227,257.2735386860028,1
4,0ce6e922-0667-11f0-86dd-005056c00003,o1-mini,J19,o,2,4,13.555993575000002,0.5,1748.0509504928193,261.50998262825084,1748.0509504928193,259.5805174334402,1
6,2cf13078-0669-11f0-b35a-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,J13,o,0,4,4.713527424999938,1.0,1674.9551186468575,260.3578154786325,1710.9798686351444,258.01404417533445,1
22,79a2bd93-0669-11f0-8e4d-005056c00003,deepseek/deepseek-r1:free,J9,o,0,3,23.565442766666667,1.0,1659.9204518710478,256.79768194569607,1695.3517093520145,254.5063939161932,1
5,2cf13078-0669-11f0-b35a-005056c00003,google/gemini-exp-1206:free,J15,x,0,4,4.4890990800000505,0.0,1681.412081467497,260.2258591484152,1646.0009232180723,257.9691964923453,1
11,46c90148-066e-11f0-b2e1-005056c00003,google/gemini-2.0-pro-exp-02-05:free,J11,x,0,4,7.327901924999879,1.0,1601.907536173968,251.92501377204567,1636.1793806019575,249.75538523221329,1
21,79a2bd93-0669-11f0-8e4d-005056c00003,gpt-4o,J18,x,0,3,2.363385350000044,0.0,1670.0965619285937,284.00762207462657,1627.7284422880812,280.9486418978913,1
12,46c90148-066e-11f0-b2e1-005056c00003,google/gemini-2.0-flash-exp:free,J14,o,0,3,2.963034699999904,0.0,1620.284005507817,256.2231903120731,1585.1767299723524,253.97329161417954,1
2,0a6cda37-066a-11f0-88ed-005056c00003,google/learnlm-1.5-pro-experimental:free,J16,o,0,4,3.6614834000000656,1.0,1478.0125459243768,252.68136197677887,1522.2847195744196,248.8622669061199,1
8,3f5d9f1d-066a-11f0-bc97-005056c00003,gpt-3.5-turbo-0125,J17,o,4,4,1.1284857000001691,1.0,1451.1521859439438,279.12576967965225,1498.1154297216808,275.22380880879194,1
23,823bb309-066a-11f0-b36a-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,J10,x,0,3,2.392207866666619,1.0,1445.316562823563,252.74792387706304,1483.6967031038605,249.96310156022844,1
10,425cba4a-0672-11f0-8dba-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,J2,o,0,3,43.92411086666622,0.0,1506.841470932254,266.07268924320147,1455.0137946029292,260.97302460646284,1
7,3f5d9f1d-066a-11f0-bc97-005056c00003,meta-llama/llama-3.3-70b-instruct:free,J5,x,0,4,5.872027179999987,0.0,1474.2390686335837,277.6221719836532,1428.4209706724682,273.90322900367283,1
13,57f02649-0671-11f0-938b-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,J7,x,1,3,4.99435066666653,1.0,1360.8758231562235,272.2988160746148,1408.6490561036721,268.13836290701283,1
24,823bb309-066a-11f0-b36a-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,J6,o,0,2,2.805943199999774,0.0,1442.38704972347,278.51541776675856,1397.1967180386653,274.9192629606289,1
14,57f02649-0671-11f0-938b-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,J8,o,0,2,3.3099292500005504,0.0,1328.0058351701348,246.3761411091715,1290.6956778454783,243.68910665290198,1
1,0a6cda37-066a-11f0-88ed-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,J1,x,0,4,3.145941699999912,0.0,1274.3129735481534,278.6821584221619,1228.9126620578804,275.0517538279913,1
9,425cba4a-0672-11f0-8dba-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,J3,x,0,4,5.738748700000315,1.0,1105.1945448893107,277.2172063877192,1149.3521267506828,273.781023716383,1
20,7322739a-066c-11f0-8fbb-005056c00003,o3-mini,J20,o,0,3,15.29602530000011,1.0,1961.7392583618948,259.72874122137495,1994.962352442497,257.7697422012161,2
19,7322739a-066c-11f0-8fbb-005056c00003,google/gemini-2.0-flash-thinking-exp:free,J12,x,0,3,5.313516074999825,0.0,1816.0442645147227,257.2735386860028,1786.195122995145,255.72453175717612,2
37,d748bcce-066c-11f0-8e4a-005056c00003,o1-mini,J19,x,0,4,13.07067617499979,1.0,1748.0509504928193,259.5805174334402,1780.6778806703178,257.6991014513668,2
38,d748bcce-066c-11f0-8e4a-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,J4,o,2,3,15.71977166666693,0.0,1818.8117474600604,279.8062049585606,1780.2536447251816,277.27983930006155,2
15,617871a1-066d-11f0-89dd-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,J13,x,4,4,6.74777425000002,1.0,1710.9798686351444,258.01404417533445,1746.3723197546997,255.73971612475773,2
31,b7f87270-066d-11f0-8a69-005056c00003,deepseek/deepseek-r1:free,J9,x,0,3,49.06913453333376,1.0,1695.3517093520145,254.5063939161932,1730.166516561398,252.28266601069868,2
34,c2097334-0669-11f0-8903-005056c00003,google/gemini-2.0-pro-exp-02-05:free,J11,o,0,4,5.650907375000088,1.0,1636.1793806019575,249.75538523221329,1671.271995303868,247.44620468447903,2
16,617871a1-066d-11f0-89dd-005056c00003,google/gemini-exp-1206:free,J15,o,0,3,5.324487524999995,0.0,1646.0009232180723,257.9691964923453,1612.5186691144177,255.9612639954934,2
32,b7f87270-066d-11f0-8a69-005056c00003,gpt-4o,J18,o,0,2,2.115489599999819,0.0,1627.7284422880812,280.9486418978913,1587.8072529762026,278.2329589629377,2
25,88de7b55-066e-11f0-9ace-005056c00003,google/learnlm-1.5-pro-experimental:free,J16,x,0,3,3.633419533332926,1.0,1522.2847195744196,248.8622669061199,1565.2717236346357,245.22357494146013,2
33,c2097334-0669-11f0-8903-005056c00003,google/gemini-2.0-flash-exp:free,J14,x,0,4,2.767158400000153,0.0,1585.1767299723524,253.97329161417954,1550.6707785393435,251.7888458555713,2
27,ad4fba6f-066e-11f0-a242-005056c00003,gpt-3.5-turbo-0125,J17,x,0,4,1.014259450000054,1.0,1498.1154297216808,275.22380880879194,1543.8135370126538,271.49139190864986,2
29,b673c485-066b-11f0-be9b-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,J2,x,0,4,39.47765772499997,1.0,1455.0137946029292,260.97302460646284,1504.9514807026133,256.1704065816003,2
36,d5a834b7-066e-11f0-b3a0-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,J10,o,0,4,2.0258947999998327,0.0,1483.6967031038605,249.96310156022844,1446.110117791838,247.27318293306507,2
35,d5a834b7-066e-11f0-b3a0-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,J6,x,0,5,3.9003782599998886,1.0,1397.1967180386653,274.9192629606289,1441.2597256643282,271.4685200174927,2
28,ad4fba6f-066e-11f0-a242-005056c00003,meta-llama/llama-3.3-70b-instruct:free,J5,o,0,3,2.6191465333331507,0.0,1428.4209706724682,273.90322900367283,1386.227263600974,270.75265125108075,2
40,ec46342a-0672-11f0-9ad3-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,J7,o,2,3,5.677326033333277,0.0,1408.6490561036721,268.13836290701283,1362.2533343974399,264.16992513151047,2
39,ec46342a-0672-11f0-9ad3-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,J8,x,0,4,3.680562925000004,1.0,1290.6956778454783,243.68910665290198,1327.2164313992596,241.09735211519921,2
26,88de7b55-066e-11f0-9ace-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,J1,o,0,2,4.394147199999679,0.0,1228.9126620578804,275.0517538279913,1186.9069321610266,271.9457639251158,2
30,b673c485-066b-11f0-be9b-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,J3,o,5,3,10.205325533333204,0.0,1149.3521267506828,273.781023716383,1106.2041158943357,270.4705533985866,2
