id_match,model,player,num_invalidos,avg_execution_time,num_valid_plays,win_status
0a6cda37-066a-11f0-88ed-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,x,0,3.145941699999912,4,0.0
0a6cda37-066a-11f0-88ed-005056c00003,google/learnlm-1.5-pro-experimental:free,o,0,3.6614834000000656,4,1.0
0ce6e922-0667-11f0-86dd-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,x,3,43.65023513999995,5,0.5
0ce6e922-0667-11f0-86dd-005056c00003,o1-mini,o,2,13.555993575000002,4,0.5
2cf13078-0669-11f0-b35a-005056c00003,google/gemini-exp-1206:free,x,0,4.4890990800000505,4,0.0
2cf13078-0669-11f0-b35a-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,o,0,4.713527424999938,4,1.0
3f5d9f1d-066a-11f0-bc97-005056c00003,meta-llama/llama-3.3-70b-instruct:free,x,0,5.872027179999987,4,0.0
3f5d9f1d-066a-11f0-bc97-005056c00003,gpt-3.5-turbo-0125,o,4,1.1284857000001693,4,1.0
425cba4a-0672-11f0-8dba-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,x,0,5.738748700000315,4,1.0
425cba4a-0672-11f0-8dba-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,o,0,43.92411086666622,3,0.0
46c90148-066e-11f0-b2e1-005056c00003,google/gemini-2.0-pro-exp-02-05:free,x,0,7.327901924999879,4,1.0
46c90148-066e-11f0-b2e1-005056c00003,google/gemini-2.0-flash-exp:free,o,0,2.963034699999904,3,0.0
57f02649-0671-11f0-938b-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,x,1,4.99435066666653,3,1.0
57f02649-0671-11f0-938b-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,o,0,3.3099292500005504,2,0.0
617871a1-066d-11f0-89dd-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,x,4,6.74777425000002,4,1.0
617871a1-066d-11f0-89dd-005056c00003,google/gemini-exp-1206:free,o,0,5.324487524999995,3,0.0
6da6ed14-0664-11f0-b9e2-005056c00003,o3-mini,x,0,17.117988139999987,5,1.0
6da6ed14-0664-11f0-b9e2-005056c00003,google/gemini-2.0-flash-thinking-exp:free,o,0,8.21076830000004,4,0.0
7322739a-066c-11f0-8fbb-005056c00003,google/gemini-2.0-flash-thinking-exp:free,x,0,5.313516074999825,3,0.0
7322739a-066c-11f0-8fbb-005056c00003,o3-mini,o,0,15.29602530000011,3,1.0
79a2bd93-0669-11f0-8e4d-005056c00003,gpt-4o,x,0,2.363385350000044,3,0.0
79a2bd93-0669-11f0-8e4d-005056c00003,deepseek/deepseek-r1:free,o,0,23.565442766666667,3,1.0
823bb309-066a-11f0-b36a-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,x,0,2.392207866666619,3,1.0
823bb309-066a-11f0-b36a-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,o,0,2.805943199999774,2,0.0
88de7b55-066e-11f0-9ace-005056c00003,google/learnlm-1.5-pro-experimental:free,x,0,3.633419533332926,3,1.0
88de7b55-066e-11f0-9ace-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,o,0,4.394147199999679,2,0.0
ad4fba6f-066e-11f0-a242-005056c00003,gpt-3.5-turbo-0125,x,0,1.0142594500000541,4,1.0
ad4fba6f-066e-11f0-a242-005056c00003,meta-llama/llama-3.3-70b-instruct:free,o,0,2.6191465333331507,3,0.0
b673c485-066b-11f0-be9b-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,x,0,39.47765772499997,4,1.0
b673c485-066b-11f0-be9b-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,o,5,10.205325533333204,3,0.0
b7f87270-066d-11f0-8a69-005056c00003,deepseek/deepseek-r1:free,x,0,49.06913453333376,3,1.0
b7f87270-066d-11f0-8a69-005056c00003,gpt-4o,o,0,2.115489599999819,2,0.0
c2097334-0669-11f0-8903-005056c00003,google/gemini-2.0-flash-exp:free,x,0,2.7671584000001532,4,0.0
c2097334-0669-11f0-8903-005056c00003,google/gemini-2.0-pro-exp-02-05:free,o,0,5.650907375000088,4,1.0
d5a834b7-066e-11f0-b3a0-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,x,0,3.9003782599998886,5,1.0
d5a834b7-066e-11f0-b3a0-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,o,0,2.0258947999998327,4,0.0
d748bcce-066c-11f0-8e4a-005056c00003,o1-mini,x,0,13.07067617499979,4,1.0
d748bcce-066c-11f0-8e4a-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,o,2,15.71977166666693,3,0.0
ec46342a-0672-11f0-9ad3-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,x,0,3.680562925000004,4,1.0
ec46342a-0672-11f0-9ad3-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,o,2,5.677326033333277,3,0.0
