id,id_match,player,move,valid,win,model,execution_time,timestamp,board
67dd87ee925d9e4d11d84388,823bb309-066a-11f0-b36a-005056c00003,x,"['mark', '1', '1']",1,0,google/gemini-2.0-flash-lite-preview-02-05:free,3.2352928999998767,2025-03-21T15:38:22.768000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dd87f5925d9e4d11d8438a,823bb309-066a-11f0-b36a-005056c00003,o,"['mark', '2', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,2.76378909999994,2025-03-21T15:38:29.171000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dd87f9925d9e4d11d8438c,823bb309-066a-11f0-b36a-005056c00003,x,"['mark', '1', '2']",1,0,google/gemini-2.0-flash-lite-preview-02-05:free,2.019167500000094,2025-03-21T15:38:33.194000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dd87ff925d9e4d11d8438e,823bb309-066a-11f0-b36a-005056c00003,o,"['mark', '3', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,2.8480972999996084,2025-03-21T15:38:39.754000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
67dd8804925d9e4d11d84390,823bb309-066a-11f0-b36a-005056c00003,x,"['mark', '1', '3']",1,1,google/gemini-2.0-flash-lite-preview-02-05:free,1.9221631999998863,2025-03-21T15:38:44.102000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dd880d925d9e4d11d84392,823bb309-066a-11f0-b36a-005056c00003,o,"['mark', '1', '3']",0,1,nvidia/llama-3.1-nemotron-70b-instruct:free,4.578294399999777,2025-03-21T15:38:53.492000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dd8e41352c8ebba5ac3a8c,46c90148-066e-11f0-b2e1-005056c00003,x,"['mark', '1', '1']",1,0,google/gemini-2.0-pro-exp-02-05:free,4.645788900000298,2025-03-21T16:05:21.954000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dd8e48352c8ebba5ac3a8e,46c90148-066e-11f0-b2e1-005056c00003,o,"['mark', '2', '2']",1,0,google/gemini-2.0-flash-exp:free,3.9575231999997413,2025-03-21T16:05:28.541000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dd8e5e352c8ebba5ac3a90,46c90148-066e-11f0-b2e1-005056c00003,x,"['mark', '1', '2']",1,0,google/gemini-2.0-pro-exp-02-05:free,18.290175199999794,2025-03-21T16:05:50.173000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dd8e63352c8ebba5ac3a92,46c90148-066e-11f0-b2e1-005056c00003,o,"['mark', '1', '3']",1,0,google/gemini-2.0-flash-exp:free,2.8712851999998747,2025-03-21T16:05:55.909000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67dd8e6a352c8ebba5ac3a94,46c90148-066e-11f0-b2e1-005056c00003,x,"['mark', '2', '1']",1,0,google/gemini-2.0-pro-exp-02-05:free,3.5025282999995397,2025-03-21T16:06:02.276000,"[['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['control', 'o']]"
67dd8e6f352c8ebba5ac3a96,46c90148-066e-11f0-b2e1-005056c00003,o,"['mark', '2', '3']",1,0,google/gemini-2.0-flash-exp:free,2.060295700000097,2025-03-21T16:06:07.500000,"[['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['control', 'x']]"
67dd8e75352c8ebba5ac3a98,46c90148-066e-11f0-b2e1-005056c00003,x,"['mark', '3', '1']",1,1,google/gemini-2.0-pro-exp-02-05:free,2.8731152999998812,2025-03-21T16:06:13.109000,"[['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '1', 'x'], ['control', 'o']]"
67dd8e7b352c8ebba5ac3a9a,46c90148-066e-11f0-b2e1-005056c00003,o,"['mark', '0', '0']",0,1,google/gemini-2.0-flash-exp:free,2.6708726999995633,2025-03-21T16:06:19.363000,"[['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '1', 'x'], ['control', 'o']]"
67dd8b3090331aa11f912783,7322739a-066c-11f0-8fbb-005056c00003,x,"['mark', '2', '2']",1,0,google/gemini-2.0-flash-thinking-exp:free,3.7346644999997807,2025-03-21T15:52:16.308000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dd8b3990331aa11f912785,7322739a-066c-11f0-8fbb-005056c00003,o,"['mark', '1', '1']",1,0,o3-mini,7.117402400000174,2025-03-21T15:52:25.651000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd8b4590331aa11f912787,7322739a-066c-11f0-8fbb-005056c00003,x,"['mark', '3', '3']",1,0,google/gemini-2.0-flash-thinking-exp:free,7.982995899999878,2025-03-21T15:52:37.024000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dd8b6690331aa11f912789,7322739a-066c-11f0-8fbb-005056c00003,o,"['mark', '1', '2']",1,0,o3-mini,28.977190399999927,2025-03-21T15:53:10.511000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '2', 'o'], ['control', 'x']]"
67dd8b6f90331aa11f91278b,7322739a-066c-11f0-8fbb-005056c00003,x,"['mark', '3', '2']",1,0,google/gemini-2.0-flash-thinking-exp:free,5.786939499999789,2025-03-21T15:53:19.788000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '2', 'o'], ['cell', '3', '2', 'x'], ['control', 'o']]"
67dd8b7c90331aa11f91278d,7322739a-066c-11f0-8fbb-005056c00003,o,"['mark', '1', '3']",1,1,o3-mini,9.79348310000023,2025-03-21T15:53:32.486000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '2', 'o'], ['cell', '3', '2', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67dd8b8390331aa11f91278f,7322739a-066c-11f0-8fbb-005056c00003,x,"['mark', '2', '1']",1,1,google/gemini-2.0-flash-thinking-exp:free,3.7494643999998516,2025-03-21T15:53:39.847000,"[['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '2', 'o'], ['cell', '3', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['control', 'o']]"
67dd8cc2b74714ec5038407c,617871a1-066d-11f0-89dd-005056c00003,x,"['mark', '2', '2']",1,0,google/gemini-2.0-flash-thinking-exp-1219:free,6.161863799999992,2025-03-21T15:58:58.537000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dd8cccb74714ec5038407e,617871a1-066d-11f0-89dd-005056c00003,o,"['mark', '1', '1']",1,0,google/gemini-exp-1206:free,5.664411100000507,2025-03-21T15:59:08.373000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd8cd6b74714ec50384080,617871a1-066d-11f0-89dd-005056c00003,x,"['mark', '1', '1']",0,0,google/gemini-2.0-flash-thinking-exp-1219:free,7.909197299999505,2025-03-21T15:59:18.882000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
