id,id_match,player,move,valid,win,model,execution_time,timestamp,board
67dc661d429e4a88dd6af858,c452746e-05bd-11f0-86a7-005056c00003,x,"['mark', '1', '1']",1,0,google/gemini-2.0-flash-lite-preview-02-05:free,2.0027128999936394,2025-03-20T19:01:49.809000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dc6622429e4a88dd6af85a,c452746e-05bd-11f0-86a7-005056c00003,o,"['mark', '1', '2']",1,0,cognitivecomputations/dolphin3.0-mistral-24b:free,1.7811190000065835,2025-03-20T19:01:54.642000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '1', '2', 'o'], ['control', 'x']]"
67dc6627429e4a88dd6af85c,c452746e-05bd-11f0-86a7-005056c00003,x,"['mark', '2', '1']",1,0,google/gemini-2.0-flash-lite-preview-02-05:free,1.9693142000032822,2025-03-20T19:01:59.202000,"[['cell', '1', '3', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '1', '2', 'o'], ['cell', '2', '1', 'x'], ['control', 'o']]"
67dc662b429e4a88dd6af85e,c452746e-05bd-11f0-86a7-005056c00003,o,"['mark', '2', '3']",1,0,cognitivecomputations/dolphin3.0-mistral-24b:free,1.8656521999946563,2025-03-20T19:02:03.384000,"[['cell', '1', '3', 'b'], ['cell', '2', '2', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '1', '2', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['control', 'x']]"
67dc662f429e4a88dd6af860,c452746e-05bd-11f0-86a7-005056c00003,x,"['mark', '3', '1']",1,1,google/gemini-2.0-flash-lite-preview-02-05:free,1.6697438999981387,2025-03-20T19:02:07.582000,"[['cell', '1', '3', 'b'], ['cell', '2', '2', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '1', '2', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '1', 'x'], ['control', 'o']]"
67dc6634429e4a88dd6af862,c452746e-05bd-11f0-86a7-005056c00003,o,"['mark', '1', '3']",1,1,cognitivecomputations/dolphin3.0-mistral-24b:free,2.1200794000033056,2025-03-20T19:02:12.189000,"[['cell', '2', '2', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '1', '2', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67dc81b6c89424296c84420f,36e522f2-05ce-11f0-bef8-005056c00003,x,"['mark', '1', '1']",1,0,google/gemini-2.0-pro-exp-02-05:free,2.821412399993278,2025-03-20T20:59:34.633000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dc81bbc89424296c844211,36e522f2-05ce-11f0-bef8-005056c00003,o,"['mark', '2', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,2.4543016999959946,2025-03-20T20:59:39.786000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dc81c0c89424296c844213,36e522f2-05ce-11f0-bef8-005056c00003,x,"['mark', '1', '2']",1,0,google/gemini-2.0-pro-exp-02-05:free,2.8744860000006156,2025-03-20T20:59:44.899000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dc81c6c89424296c844215,36e522f2-05ce-11f0-bef8-005056c00003,o,"['mark', '3', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,2.9611441000015475,2025-03-20T20:59:50.962000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
