id_match,model,player,num_invalidos,avg_execution_time,num_valid_plays,win_status
03d147de-05ce-11f0-97ca-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,x,0,2.3372260666607567,3,1.0
03d147de-05ce-11f0-97ca-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,o,0,3.9569427333384133,2,0.0
132b9fba-05b5-11f0-a8b7-005056c00003,google/gemini-2.0-flash-thinking-exp:free,x,4,5.778763800000888,3,1.0
132b9fba-05b5-11f0-a8b7-005056c00003,gpt-4o,o,0,2.3110708333309353,2,0.0
1bca409f-05c1-11f0-a859-005056c00003,o1-mini,x,0,8.76371347999957,5,0.5
1bca409f-05c1-11f0-a859-005056c00003,o3-mini,o,0,12.01805707499443,4,0.5
224a30f2-05c0-11f0-b2e1-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,x,1,57.566616349999094,4,1.0
224a30f2-05c0-11f0-b2e1-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,o,0,5.503520549998939,3,0.0
2704e201-05cd-11f0-a93c-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,x,0,3.6519955999974627,4,0.0
2704e201-05cd-11f0-a93c-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,o,1,46.117158975001075,4,1.0
36e522f2-05ce-11f0-bef8-005056c00003,google/gemini-2.0-pro-exp-02-05:free,x,0,2.7470068333301847,3,1.0
36e522f2-05ce-11f0-bef8-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,o,0,2.707722899998771,2,0.0
4a3b191a-05c6-11f0-b363-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,x,0,7.757187549996161,4,1.0
4a3b191a-05c6-11f0-b363-005056c00003,deepseek/deepseek-r1:free,o,3,39.72826530000505,3,0.0
4bcf2b16-05bd-11f0-b9f0-005056c00003,google/learnlm-1.5-pro-experimental:free,x,0,3.5561486200022046,4,0.0
4bcf2b16-05bd-11f0-b9f0-005056c00003,meta-llama/llama-3.3-70b-instruct:free,o,0,6.010615524999594,4,1.0
5ca783f8-05c8-11f0-908c-005056c00003,meta-llama/llama-3.3-70b-instruct:free,x,0,3.350154559998191,4,0.0
5ca783f8-05c8-11f0-908c-005056c00003,google/learnlm-1.5-pro-experimental:free,o,0,1.8615766750008333,4,1.0
72f84d7a-05c7-11f0-9b54-005056c00003,gpt-3.5-turbo-0125,x,0,1.145880424999632,3,0.0
72f84d7a-05c7-11f0-9b54-005056c00003,google/gemini-2.0-flash-exp:free,o,0,4.188720866669125,3,1.0
744ecd36-05b8-11f0-a48e-005056c00003,google/gemini-2.0-flash-exp:free,x,3,2.7677668666729005,3,1.0
744ecd36-05b8-11f0-a48e-005056c00003,gpt-3.5-turbo-0125,o,0,1.628901233333939,2,0.0
76e7136e-05c1-11f0-b004-005056c00003,gpt-4o,x,0,2.1114698499950464,3,0.0
76e7136e-05c1-11f0-b004-005056c00003,google/gemini-2.0-flash-thinking-exp:free,o,0,4.56801493333478,3,1.0
869de4d0-05b7-11f0-9833-005056c00003,deepseek/deepseek-r1:free,x,1,30.367205860003015,5,0.5
869de4d0-05b7-11f0-9833-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,o,0,5.481212624999898,4,0.5
bb4a6500-05c8-11f0-b625-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,x,0,4.0132516250014305,4,1.0
bb4a6500-05c8-11f0-b625-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,o,0,1.912380249996204,3,0.0
bc3bb812-05b8-11f0-bd46-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,x,0,3.2869065000025635,3,0.0
bc3bb812-05b8-11f0-bd46-005056c00003,google/gemini-2.0-pro-exp-02-05:free,o,0,3.23342910001035,3,1.0
c2b31e10-05b3-11f0-a046-005056c00003,o3-mini,x,0,7.759249500003837,3,1.0
c2b31e10-05b3-11f0-a046-005056c00003,o1-mini,o,0,6.347963099993648,2,0.0
c2f560f5-05b6-11f0-af1f-005056c00003,google/gemini-exp-1206:free,x,0,4.415071524996165,3,0.0
c2f560f5-05b6-11f0-af1f-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,o,1,78.58018309999898,3,1.0
c452746e-05bd-11f0-86a7-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,x,0,1.8805903333316867,3,1.0
c452746e-05bd-11f0-86a7-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,o,0,1.9222835333348485,2,0.0
c5fc45a6-05c2-11f0-a4fc-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,x,0,30.563297900003818,4,1.0
c5fc45a6-05c2-11f0-a4fc-005056c00003,google/gemini-exp-1206:free,o,0,5.309777274997032,3,0.0
d1a8f5a4-05bf-11f0-858a-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,x,2,4.959331766663429,3,1.0
d1a8f5a4-05bf-11f0-858a-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,o,0,3.7632685999948685,2,0.0
