id_match,model,player,num_invalidos,avg_execution_time,num_valid_plays,win_status
269c3cc7-feba-11ef-a3ca-005056c00003,meta-llama/llama-3.3-70b-instruct:free,x,1,4.216081933351234,3,1.0
269c3cc7-feba-11ef-a3ca-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,o,0,3.1353948999894783,2,0.0
272dbcff-fab3-11ef-91d3-005056c00003,google/gemini-2.0-flash-exp:free,x,0,2.700081700012864,3,1.0
272dbcff-fab3-11ef-91d3-005056c00003,google/gemini-2.0-pro-exp-02-05:free,o,0,3.8759476666746195,2,0.0
368f6b6f-fac0-11ef-8289-005056c00003,gpt-4o,x,0,2.598168499993335,4,1.0
368f6b6f-fac0-11ef-8289-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,o,1,4.464959775010357,3,0.0
4845ab44-fab2-11ef-bccc-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,x,4,2.586539499997161,5,0.5
4845ab44-fab2-11ef-bccc-005056c00003,google/gemini-2.0-flash-thinking-exp:free,o,1,7.4913119499979075,4,0.5
5265f923-fabd-11ef-87b1-005056c00003,google/gemini-2.0-flash-thinking-exp:free,x,2,5.517637040000409,5,0.5
5265f923-fabd-11ef-87b1-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,o,3,1.6345197249975172,4,0.5
555e6f4f-fab1-11ef-bc1b-005056c00003,deepseek/deepseek-r1:free,x,0,31.93754733333481,3,0.0
555e6f4f-fab1-11ef-bc1b-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,o,0,6.3158646333322395,3,1.0
6360dfb0-faad-11ef-828e-005056c00003,google/learnlm-1.5-pro-experimental:free,x,0,5.370190433342941,3,0.0
6360dfb0-faad-11ef-828e-005056c00003,o3-mini,o,0,10.870712633351408,3,1.0
6771ca07-fac1-11ef-9c01-005056c00003,o1-mini,x,0,12.95953109999391,4,1.0
6771ca07-fac1-11ef-9c01-005056c00003,google/gemini-exp-1206:free,o,0,1.960432125008083,3,0.0
7b73956c-fabc-11ef-b81d-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,x,2,4.201671199995326,4,0.0
7b73956c-fabc-11ef-b81d-005056c00003,meta-llama/llama-3.3-70b-instruct:free,o,0,5.400362925007357,4,1.0
7d127c19-feb5-11ef-a51f-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,x,0,23.594024899974464,5,1.0
7d127c19-feb5-11ef-a51f-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,o,0,2.530168550030794,4,0.0
7edff50f-fac2-11ef-a475-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,x,1,5.284598049998749,4,1.0
7edff50f-fac2-11ef-a475-005056c00003,gpt-3.5-turbo-0125,o,0,0.9116749500026344,3,0.0
9747cfbd-fac0-11ef-a046-005056c00003,o3-mini,x,0,8.681122499991034,4,1.0
9747cfbd-fac0-11ef-a046-005056c00003,google/learnlm-1.5-pro-experimental:free,o,0,3.7004742750068544,3,0.0
9ca4a597-faca-11ef-b5bc-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,x,10,4.775926160009112,5,0.5
9ca4a597-faca-11ef-b5bc-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,o,0,49.04923165000218,4,0.5
9d49d007-fabb-11ef-a8aa-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,x,0,6.154034333322973,3,1.0
9d49d007-fabb-11ef-a8aa-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,o,0,5.119563966669375,2,0.0
b83bb9f8-fabd-11ef-8158-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,x,0,5.9449838000000454,3,1.0
b83bb9f8-fabd-11ef-8158-005056c00003,deepseek/deepseek-r1:free,o,3,48.491772800000035,2,0.0
c7d95d78-faaf-11ef-819e-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,x,0,6.5584336000029,3,0.0
c7d95d78-faaf-11ef-819e-005056c00003,gpt-4o,o,0,4.261064566662147,3,1.0
d3428d59-fac1-11ef-9677-005056c00003,google/gemini-exp-1206:free,x,0,2.664739640010521,5,1.0
d3428d59-fac1-11ef-9677-005056c00003,o1-mini,o,1,11.974043000001984,4,0.0
ee17a990-fabb-11ef-9d70-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,x,3,5.517730125000526,4,1.0
ee17a990-fabb-11ef-9d70-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,o,1,4.659153700000995,3,0.0
f96383b5-fabc-11ef-9902-005056c00003,google/gemini-2.0-pro-exp-02-05:free,x,0,3.844038340001134,4,0.0
f96383b5-fabc-11ef-9902-005056c00003,google/gemini-2.0-flash-exp:free,o,0,2.4260319999884814,4,1.0
fc5bd2e6-fac0-11ef-8397-005056c00003,gpt-3.5-turbo-0125,x,1,1.2058935999909106,3,1.0
fc5bd2e6-fac0-11ef-8397-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,o,3,2.9266046666695424,2,0.0
